2014-10-14 12:36:32,114 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-10-14 12:36:32,114 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-14 12:36:32,115 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/rmoult01/eclipseProjects/SyslogSender/git/syslogsender/SyslogSender/src/test/resources
2014-10-14 12:41:32,182 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-14 12:41:32,182 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-10-14 12:41:32,183 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-14 12:41:32,183 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/rmoult01/eclipseProjects/SyslogSender/git/syslogsender/SyslogSender/src/test/resources
2014-10-14 12:43:12,780 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-14 12:43:12,781 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-10-14 12:43:12,781 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-14 12:43:12,781 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/rmoult01/eclipseProjects/SyslogSender/git/syslogsender/SyslogSender/src/test/resources
2014-10-14 12:43:31,243 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-14 12:43:31,244 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-10-14 12:43:31,246 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-14 12:43:31,246 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/rmoult01/eclipseProjects/SyslogSender/git/syslogsender/SyslogSender/src/test/resources
2014-10-14 12:43:33,118 [Worker-8] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2014-10-14 12:43:33,190 [Worker-8] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: edu.wustl.mir.erl.IHETools:SyslogSender:0.0.1-SNAPSHOT @ /home/rmoult01/eclipseProjects/SyslogSender/git/syslogsender/SyslogSender/pom.xml.
2014-10-14 12:43:33,475 [Worker-8] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /SyslogSender/src/main/java
2014-10-14 12:43:33,475 [Worker-8] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /SyslogSender/src/main/resources
2014-10-14 12:43:33,475 [Worker-8] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /SyslogSender/src/test/java
2014-10-14 12:43:33,655 [Worker-8] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: edu.wustl.mir.erl.IHETools:SyslogSender:0.0.1-SNAPSHOT @ /home/rmoult01/eclipseProjects/SyslogSender/git/syslogsender/SyslogSender/pom.xml.
2014-10-14 12:43:33,782 [Worker-8] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for SyslogSender
2014-10-14 12:43:33,786 [Worker-8] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 0 sec
2014-10-14 12:43:34,116 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-14 12:43:34,117 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2014-10-14 12:43:34,118 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-14 12:43:34,118 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/rmoult01/eclipseProjects/SyslogSender/git/syslogsender/SyslogSender/src/test/resources
2014-10-14 12:43:34,118 [Worker-4] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for SyslogSender
2014-10-14 12:43:34,121 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-14 12:43:34,122 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/rmoult01/eclipseProjects/SyslogSender/git/syslogsender/SyslogSender/src/profiles/dev
2014-10-14 12:43:34,129 [Worker-4] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for SyslogSender
2014-10-14 12:43:34,132 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-14 12:43:34,132 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/rmoult01/eclipseProjects/SyslogSender/git/syslogsender/SyslogSender/src/profiles/dev
2014-10-14 12:43:48,657 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-14 12:43:48,658 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-10-14 12:43:48,659 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-14 12:43:48,659 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/rmoult01/eclipseProjects/SyslogSender/git/syslogsender/SyslogSender/src/test/resources
2014-10-14 13:50:48,302 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-14 13:50:48,302 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-10-14 13:50:48,303 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-14 13:50:48,303 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/rmoult01/eclipseProjects/SyslogSender/git/syslogsender/SyslogSender/src/test/resources
2014-10-15 08:42:47,702 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-15 08:42:47,709 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2014-10-15 08:42:47,714 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-15 08:42:47,714 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/rmoult01/eclipseProjects/SyslogSender/git/syslogsender/SyslogSender/src/test/resources
2014-10-15 09:17:48,361 [Worker-5] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2014-10-15 09:17:48,640 [Worker-5] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: edu.wustl.mir.erl.IHETools:SyslogSender:0.0.1-SNAPSHOT @ /home/rmoult01/eclipseProjects/SyslogSender/git/syslogsender/SyslogSender/pom.xml.
2014-10-15 09:17:49,651 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /SyslogSender/src/main/java
2014-10-15 09:17:49,652 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /SyslogSender/src/main/resources
2014-10-15 09:17:49,652 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /SyslogSender/src/test/java
2014-10-15 09:17:50,069 [Worker-5] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: edu.wustl.mir.erl.IHETools:SyslogSender:0.0.1-SNAPSHOT @ /home/rmoult01/eclipseProjects/SyslogSender/git/syslogsender/SyslogSender/pom.xml.
2014-10-15 09:17:50,245 [Worker-5] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for SyslogSender
2014-10-15 09:17:50,256 [Worker-5] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 1 sec
2014-10-15 09:17:50,921 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-15 09:17:50,921 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2014-10-15 09:17:50,926 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-15 09:17:50,926 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/rmoult01/eclipseProjects/SyslogSender/git/syslogsender/SyslogSender/src/test/resources
